X,Y,Z
-0.4109948631,0.6115287111,0.6216789163
0.08026371157,0.5945777709,0.8142439305
0.3308552067,0.5420769422,0.9451110177
0.6692777804,-0.3316027679,0.9435444688
0.8334028042,-1.449893962,0.7566431315
0.6573684816,-2.01315958,0.2870399648
0.3257689437,-1.805863707,0.3178889283
-0.06934685436,-0.8574350591,0.2577575503
-0.2807369077,0.3393719488,0.2881244987
-0.4348134607,1.484384417,0.2901730627
-0.6350385464,1.678496226,0.1186962071
-0.5112314612,1.344303731,0.1559318701
-0.504780591,0.859200782,-0.1854552921
-0.3072847196,0.08510784565,-0.2982468148
0.07567366933,-0.6238887717,-0.2164247594
0.1914171669,-0.8834500437,-0.4201966236
0.0766661109,-0.7678540486,-0.4092307811
-0.112890228,-0.6815690544,-0.6305961948
-0.159783092,0.04049391273,-0.3178889283
-0.04999424384,0.9086410243,-0.3606677644
-0.1286452379,1.01917528,-0.6509613308
0.05731350038,0.3101786629,-0.7727906358
0.1456407997,-0.4361335659,-1.265651029
-0.0007443311738,-0.367505801,-1.188046605
-0.04689286395,-0.5274802992,-0.7515819734
-0.1549449393,-0.4954618566,-0.4385131956
-0.1013530948,0.2795727986,0.07386880707
-0.08845135448,0.9719716204,0.2606496406
0.1525878906,1.652245811,0.3040309955
0.5787174876,1.915927103,0.6706034443
0.562466257,1.380324479,0.7190459572
0.6401248095,0.2195382187,0.9600534844
0.5747477214,-0.9815065242,0.692173618
0.2658502842,-1.226000294,-0.3084896347
0.2107697774,-1.114877464,-0.7022959341
-0.1109053449,-1.236947776,-0.4026030741
-0.3318476483,-0.9219428038,0.2454661664
-0.5411287633,-0.2747464893,0.6592760905
-0.8090879859,0.4178877622,0.3671749676
-0.3095177131,1.049781145,0.5858892985
-0.08646647135,0.8896889314,0.9965661248
0.09787954935,0.04178877622,0.9294455284
0.3755150772,-0.7952816116,0.6662653088
0.2184611995,-1.270025652,-0.1214677937
0.1202094846,-1.173146321,-0.4740618059
-0.05756161077,-0.9319485671,-0.2824608218
-0.1685910109,-0.5075864875,-0.2208833986
-0.0568172796,0.549139834,-0.09688502591
-0.260639966,0.9926894362,-0.2500453094
-0.4626018245,0.8178828652,-0.04241732478
-0.2838382876,0.5434895206,-0.01433994787
-0.1651174654,0.1211285936,-0.1583419453
-0.008311698107,-0.1979963989,0.1327951475
-0.04850558149,-0.5524358501,0.3548835837
-0.2411633003,-0.6212990447,0.4170635257
-0.3466102166,-0.519946548,0.1470145916
-0.358271405,0.1998798367,-0.05350367103
-0.102097426,0.9284171212,0.06904865653
0.2302464431,0.9440731979,-0.2765561374
0.3153483073,0.4474341927,-0.5502201845
0.4789771103,-0.2416686129,-0.6499973007
0.4722781298,-0.4835726555,-1.072845007
0.4118632495,-0.383750452,-1.142014167
0.256794255,-0.1994089772,-1.045972668
0.1380734327,0.1711574102,-0.4892452801
-0.01240551956,0.7698552013,0.232933775
-0.005210318216,1.362667249,0.3105381987
0.1560614361,1.620227369,0.4334520376
0.1458889101,0.9702058974,0.4620114295
0.2265247872,-0.07663237554,0.3119842439
0.5369108867,-0.8151754234,0.3240346202
0.5214039872,-1.092393925,-0.1518347421
0.398217178,-0.7743283661,-0.3897091714
0.04503203601,-0.7215921076,-0.1366512679
-0.5658157473,-0.8097605397,0.05157561081
-0.8138020833,-0.2971123132,0.244140625
-1.003730588,0.01236006057,-0.08326810063
-0.6187873158,0.4667394301,-0.006145691942
-0.06748602642,0.4481404819,0.6585530679
0.09862388053,-0.006592032305,0.8953429634
0.2033264656,-0.4315426862,0.8367781343
0.08497780901,-0.843780135,0.3454842902
-0.03709250349,-0.7799786795,-0.09893358989
0.06004271468,-0.6507277604,0.08278608558
-0.09787954935,-0.6221230488,0.5085258823
-0.3205586255,-0.2210685119,0.5750439598
-0.686149287,0.528539733,0.08459364203
-0.8040017229,1.149721063,-0.1141170641
-0.4497000842,1.172322316,0.06953067158
0.1006087637,0.8210611665,0.12231132
0.5728868934,0.04614422613,0.1412304109
0.7610786252,-0.9846848255,0.184009247
0.6928482676,-1.517226864,-0.1386998319
0.1508511179,-1.185977241,-0.6744595647
-0.2797444661,-0.09111130364,-0.7621863046
-0.2411633003,0.8976935421,-0.1338796813
-0.1105331793,1.324645349,0.03398206133
