X,Y,Z
0.7259710048,0.1902272179,0.9537872887
0.6992991378,0.2266011105,1.099235331
0.4578877271,0.2792196541,0.502018679
0.00396976626,0.1623287955,-0.4047721418
-0.3339565866,-0.06709747167,-0.8258122918
-0.7504098784,-0.2858116864,-0.3110202138
-0.5880216273,-0.09228845227,0.7856845385
-0.4190584508,0.1652716671,1.398325673
-0.5970776566,0.1788088763,0.6357778566
-1.002862201,-0.08581413482,-0.548412628
-1.181501683,-0.5706816538,-1.446527178
-0.7980470735,-0.7665591851,-1.558475174
-0.07120768229,-0.7407796302,-0.4738207984
0.1467572964,-0.1630350847,0.3290957783
-0.01004847085,0.04590879641,0.9596919731
-0.1542006082,0.07780952417,0.1818401792
-0.6737437675,-0.03260701694,-0.9854797785
-0.7427184562,-0.444609036,-1.217088012
-0.7604583492,-0.5241842831,-0.6052904044
-0.009180084477,0.1279560556,0.4900888065
0.6751083746,1.184800092,1.108393617
0.7443311738,1.248483833,1.457252013
0.4035515514,0.720414959,0.9704168081
-0.0006202759782,0.02566184004,-0.1895524201
0.4738908473,-0.4002305328,-1.04091151
0.744455229,-0.3689183793,-0.9428214462
0.9326469607,-0.006474317442,-0.2961982509
0.8873668143,0.4045859827,0.6798822341
0.420423058,0.4834549406,0.718684446
0.03324679243,0.6257722095,0.3316263574
-0.2077924527,0.4433141725,-0.184009247
-0.001240551956,-0.1127708384,-0.89907858
0.5723906726,-0.496874435,-0.3934447881
1.194775589,-0.8395424,0.2989698374
1.155077927,-0.8670876778,0.8781109252
0.9951707793,-0.5142962346,0.8648555112
0.6071261274,-0.3802190061,0.05350367103
0.2045670176,-0.2395497454,-0.5219018
-0.07257228944,-0.03213615749,-0.5970961485
-0.6361550432,0.03660932226,-0.1664156975
-0.5423693153,0.4769806232,0.5891429001
-0.9016331618,0.6473140294,0.7330243938
-1.204700005,0.5081750618,0.5356392291
-1.317838343,0.441195305,-0.09290840172
-1.140687524,-0.6105869922,-0.7690550191
-0.6877620046,-1.514283992,-0.8661810526
-0.4565231199,-1.489681586,-0.428149872
-0.194022326,-0.8573173442,0.2136531728
-0.09006407203,0.09664390218,0.9024526854
-0.1362126048,0.6148247273,0.2820993105
-0.3036871189,0.4560273777,-0.8554562176
-0.5486961303,-0.1091216776,-1.265410021
-0.476247896,-0.2397851751,-0.8648555112
0.2512117712,0.01094748222,0.4550222113
0.5985663189,0.7473716625,1.189372146
0.6547633225,0.9678516002,1.743568955
0.6959496475,0.781273543,1.265892036
0.4328285776,0.1393743973,-0.3146353267
0.5437339224,-0.3480828487,-0.9677657253
0.07902315962,-0.1829288965,-1.071398962
0.2027061897,0.2070604433,-0.4477919854
0.7136895405,0.6386031295,0.06639757373
0.5531621173,0.8092896803,-0.2081099997
0.4349375159,0.701580581,-0.1762970061
0.1775229849,-0.161033932,-0.266554325
0.2766430863,-0.8045810858,-0.6568660152
0.614445384,-0.4718011692,-0.2212449099
0.6158099911,-0.2027049934,0.3939268031
0.8200048431,0.09005186988,0.9228178214
0.8905922494,0.05862200157,0.7168768895
0.7074867807,-0.2315451347,-0.1265289518
0.2539409855,-0.8084656762,-0.3944088182
-0.5006867696,-0.8490773038,-0.3606677644
-0.7710030408,-0.1948180976,0.09423394311
-0.688010115,0.4607359722,0.9423394311
-0.8254632717,0.7768003782,1.314816564
-1.057694598,0.8813311762,0.8620839246
-1.282606668,0.4994641619,-0.3364465079
-1.09044517,-0.4235380756,-0.9153465881
-0.6697740012,-1.110168869,-0.7890586439
-0.5232648152,-1.134182701,-0.3110202138
0.1530841114,-0.9378343102,0.3559681176
0.1012290396,-0.5019361741,0.3750077122
-0.1099129033,-0.09005186988,0.0949569657
-0.4018147786,0.2035289974,-0.4680366177
-0.6184151502,0.02495555087,-0.9889743876
-0.3504559277,0.3545571661,-0.89907858
0.09006407203,0.7501968193,-0.01205037636
0.4202990028,1.236476917,0.829788916
0.7497896024,0.9540789612,1.726216413
0.8652849895,-0.03001728996,1.15298001
0.5293435198,-0.3684475199,0.03265651993
0.6465756796,-0.4880458203,-0.8865461886
0.3994577299,-0.2430811912,-1.092366617
0.6207721989,0.06756833112,-0.2626982046
0.5398882114,0.1333709393,0.159546983
0.1173562151,0.3432565393,0.3045130106
0.03461139958,0.7525511165,0.01795506077
-0.2767671415,0.3833973074,-0.6806052567
0.0596705491,0.01318406461,-0.9878898538
0.4188103404,-0.3287776112,-0.5003316264
0.8319141419,-0.4250683688,0.5573299065
1.437179441,-0.3245398761,1.138519558
1.019113432,-0.1533824659,0.6340908039
0.3865559896,-0.1959952462,0.02530579035
-0.356410577,-0.7072308944,-0.2699284304
-0.7850212779,-0.918293643,-0.8328015101
-0.8605708921,-0.05273625844,-0.2828223331
-0.8822805513,0.4264809471,0.6973552798
-0.9404624381,0.9546675356,1.753570768
-0.9837577013,1.207283631,1.54136364
-1.225169112,0.7593785785,-0.1371332829
-1.095159267,0.03766875603,-1.381214138
-0.6272230691,-1.140421589,-1.630777432
