X,Y,Z
0.8495299797,-0.2702733245,-0.08230407052
0.6978104754,0.6178853137,0.3155993568
0.2693238297,1.607749593,0.7314578449
-0.1919133876,1.90180132,0.1768995249
-0.2629970147,1.410577198,-0.2052179094
-0.002108938326,0.3130038196,-0.2146172029
0.1590387608,-0.6152955867,-0.5997472313
0.1024695916,-0.8827437545,-0.1558113663
-0.1715683356,-0.8076416722,0.2007592701
-0.3655906615,-0.4998173065,0.4892452801
-0.2069240663,-0.4331906943,0.4175455408
-0.2880561643,-0.6418991457,-0.001566548926
0.2513358263,-0.7652643217,0.350665952
0.6274711795,-0.5564381554,0.5490151468
0.5143328411,-0.2548526775,0.8159309832
0.4563990647,-0.2276605442,0.8603968719
0.08559808498,-0.3413731015,0.264505761
-0.08820324409,-0.3549103107,-0.1214677937
-0.0509866854,-0.3264233139,-0.1834067282
-0.2925221513,-0.4494353453,0.2520938734
-0.4611131622,-0.2796905135,1.199132951
-0.8161591321,0.5913994696,1.125746159
-1.009437127,1.604571292,0.8248482617
-0.5634586986,1.751244011,0.4516481059
-0.1328631145,0.7327750196,-0.2639032422
0.3289943788,-0.7363064655,-0.6399954883
0.6433502445,-1.962777619,-0.7539920487
0.6870176734,-2.179137536,-0.4033260967
0.4131038014,-1.207283631,0.1219498087
-0.1476256828,0.05273625844,0.01084533872
-0.4436213796,1.174676614,0.03096946724
-0.8532516355,1.581146034,-0.1331566587
-1.112278884,1.66648931,-0.5919144867
-0.8735966876,1.157372529,-1.206001666
-0.4980816105,0.1406692608,-1.64126126
0.005210318216,-0.6161195908,-1.21287038
0.3446253335,-1.005520356,-0.5415439135
0.8861262624,-0.6908685285,-0.2496837981
1.117861368,-0.07098206214,-0.1433994787
1.056454046,0.3387833745,0.1866603298
0.7113324917,0.7366596101,0.5246733866
0.05222723736,0.8169411463,0.3885041338
-0.211141943,1.018351276,-0.215099218
-0.2370694788,0.5730359511,-0.6806052567
0.08659052655,-0.05461969624,-0.7467618229
0.3868041,-0.2346057211,-0.3619933058
0.1772748746,-0.3755104116,0.2596856105
-0.1410507574,-0.2786310797,1.025728036
-0.4928712922,-0.2513212316,1.511117195
-0.4880331396,-0.116537714,0.9272764607
0.06562519849,-0.08805071721,0.4244142553
0.6510416667,-0.5301877411,0.1671387201
0.8118172002,-0.7073486093,0.3169248982
0.7530150375,-0.8334212271,0.4512865946
0.431836136,-0.900283269,0.2103995712
0.09552250064,-0.6148247273,0.230885211
-0.2536928751,-0.3359582178,-0.1943725706
-0.3942474117,-0.17986831,-0.062179942
-0.4289828665,0.2170662066,0.4230887139
-0.6547633225,0.6931051109,0.4218836763
-0.7399892419,1.238360354,0.3211425299
-0.6808149136,1.288624601,-0.08266558181
-0.3921384734,0.437781574,-0.346568824
0.05718944519,-0.686983938,-0.2618546782
0.3301108756,-1.6062193,-0.2710129643
0.6037766371,-1.625289108,-0.2322107524
0.5000664936,-1.130298111,0.1818401792
