X,Y,Z
-0.0852259194,0.04849852338,0.3364465079
-0.1894322837,0.540546649,0.3124662589
-0.2579107517,1.006226645,0.1976261723
-0.09390978309,0.9210010849,0.2178708045
0.1239311404,0.4716834544,0.1512322233
0.3375541873,-0.06780376085,0.04181480596
0.4716578538,-0.4182409068,0.08073752159
0.4131038014,-0.535367195,0.03193349735
0.4510646913,-0.2821625256,-0.0923058829
0.4310918048,-0.1538533254,-0.1127915227
0.4122354151,-0.1609162172,-0.1800326228
0.4129797463,-0.06874547975,-0.1637646147
0.341772064,0.0509705355,0.01458095539
0.09725927337,0.3308964787,0.3441587488
0.05594889323,0.4953441418,0.4212811575
0.04999424384,0.4210660635,0.3075256046
-0.01228146437,0.1606807874,0.2440201212
-0.2097773358,-0.09699704677,-0.06109540813
-0.2727973752,-0.3626794916,-0.2371514067
-0.1912931117,-0.2461417777,-0.1512322233
-0.1754140466,-0.1381972487,0.03301803122
-0.100856874,-0.05838657184,0.2459481815
-0.02704403265,0.1350189474,0.1318311173
0.01302579554,0.05403112193,0.02904140702
-0.02890486058,0.1397275419,-0.003133097853
-0.1862068486,0.2450823439,-0.1756944873
-0.2824736804,0.1250131841,-0.2188348346
-0.3133634242,0.07439579315,-0.3410256509
-0.4224079411,-0.1540887551,-0.4656265424
-0.5196672145,-0.1957598165,-0.4007955176
-0.5192950489,-0.1486738714,-0.2410075271
-0.4351856263,-0.07086434728,-0.01566548926
-0.3205586255,-0.05061739091,0.2311262185
-0.2833420668,0.006474317442,0.1479786217
-0.06835441279,-0.1406692608,-0.05928785168
0.08485375381,-0.2884014133,-0.3763332536
0.11413078,-0.3539685918,-0.5338316726
0.1653655758,-0.5351317653,-0.3934447881
0.1858346831,-0.3575000377,-0.195698112
0.1374531568,0.1795151654,0.03084896347
0.1166118839,0.6580260818,0.2363078804
0.009304139672,0.726418417,0.3741641859
0.02977324695,0.5958726344,0.4723747532
0.05148290619,0.6470785996,0.2760741223
0.2161041508,0.3139455385,-0.04109178338
0.1966274851,-0.09370103062,0.04362236241
0.2358289269,-0.3756281265,0.07085621298
0.2905372682,-0.2981717469,0.03193349735
0.4360540126,-0.1965838205,0.04904503177
0.5418730945,-0.1485561566,0.215581233
0.481954435,-0.1573847713,0.3258421767
0.4514368569,-0.1713928399,0.3733206596
0.4777365584,-0.07898667279,0.385853051
0.3480988789,-0.02083553068,0.3246371391
0.2017137481,0.03166529804,0.1444840125
-0.0008683863694,-0.1057079466,-0.03410256509
-0.1911690565,-0.1357252366,-0.1858168034
-0.2956235312,-0.04614422613,-0.07206125062
-0.3508280932,0.03766875603,0.02410075271
-0.2890486058,0.3297193301,0.04446588876
-0.2187093099,0.5283043033,0.07109722051
-0.2050632384,0.4555565182,0.06049288931
-0.05495645166,-0.03284244666,-0.08941379257
-0.002853269499,-0.4734491773,-0.4246552628
-0.08274481549,-0.5592633121,-0.5915529754
-0.1106572345,-0.6936936852,-0.5117794839
